


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 06/30/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.02,
 06/30/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 06/30/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 06/24/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 06/23/2015, NORMAL DISTR PARTIAL UNC HEALTHCARE SYSTEM   919-9664912   NC, , No Description,Cash,,,,,,-268,
 06/22/2015, NORMAL DISTR PARTIAL RALEIGH RADIOLOGY ASSO  919-781-1437  NC, , No Description,Cash,,,,,,-26.36,
 06/17/2015, NORMAL DISTR PARTIAL Cary Oral Surgery       Cary          NC, , No Description,Cash,,,,,,-295.8,
 06/11/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 06/10/2015, ADJUSTMENT           GOOD WILL ADJUSTMENTFOR MISSED INTEREST, , No Description,Cash,,,,,,0.01,
 06/05/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 05/29/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.02,
 05/29/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 05/29/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 05/28/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 05/15/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 05/14/2015, NORMAL DISTR PARTIAL LCA*LABCORP 8008456167  800-845-6167  NC, , No Description,Cash,,,,,,-59.03,
 05/08/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,33,
 04/30/2015, DIVIDEND RECEIVED, NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,150,
 04/30/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.02,
 04/30/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.03,
 04/30/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.01,
 04/29/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 04/27/2015, NORMAL DISTR PARTIAL MANN EAR NOSE AND THRO  CARY          NC, , No Description,Cash,,,,,,-65.83,
 04/24/2015, NORMAL DISTR PARTIAL INTERMEDIX              888-7359559   FL, , No Description,Cash,,,,,,-149.12,
 04/15/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 04/13/2015, ADJ NORMAL DIST      RALEIGH RADIOLOGY LLC   919-781-1437  NC, , No Description,Cash,,,,,,349.03,
 04/10/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,33,
 04/01/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 01/02/2016, 9:19 AM
