


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 12/31/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.03,
 12/31/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 12/31/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 12/28/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.53,
 12/22/2015, NORMAL DISTR PARTIAL BLUE RIDGE DERMATOLOGY  RALEIGH       NC, , No Description,Cash,,,,,,-63.37,
 12/22/2015, NORMAL DISTR PARTIAL CARY ORTHO &amp; SPORTS ME  999-9999999   NC, , No Description,Cash,,,,,,-223.08,
 12/21/2015, NORMAL DISTR PARTIAL RALEIGH RADIOLOGY LLC   919-781-1437  NC, , No Description,Cash,,,,,,-46.48,
 12/16/2015, NORMAL DISTR PARTIAL PHYSICIAN PMT 512 623   800-8775678   NC, , No Description,Cash,,,,,,-207.6,
 12/09/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 12/09/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 12/03/2015, NORMAL DISTR PARTIAL CARY ORTHOPAEDIC SPORT  MORRISVILLE   NC, , No Description,Cash,,,,,,-114.33,
 11/30/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.03,
 11/30/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 11/30/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 11/30/2015, NORMAL DISTR PARTIAL THE EYE CENTER DOCTOR   CARY          NC, , No Description,Cash,,,,,,-29,
 11/27/2015, NORMAL DISTR PARTIAL CARY ORTHOPAEDIC SPORT  MORRISVILLE   NC, , No Description,Cash,,,,,,-99.76,
 11/27/2015, NORMAL DISTR PARTIAL CVS/PHARMACY #02754     CARY          NC, , No Description,Cash,,,,,,-194.66,
 11/25/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.53,
 11/19/2015, NORMAL DISTR PARTIAL CARY ORTHOPAEDIC SPORT  MORRISVILLE   NC, , No Description,Cash,,,,,,-85.14,
 11/17/2015, NORMAL DISTR PARTIAL DUKE MEDICINE MYCHART   DURHAM        NC, , No Description,Cash,,,,,,-52.05,
 11/16/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 11/12/2015, NORMAL DISTR PARTIAL CARY ORTHOPAEDIC SPORT  MORRISVILLE   NC, , No Description,Cash,,,,,,-127.57,
 11/09/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 10/30/2015, DIVIDEND RECEIVED, NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,150,
 10/30/2015, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.03,
 10/30/2015, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.05,
 10/30/2015, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 10/28/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.53,
 10/15/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 10/09/2015, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 10/05/2015, NORMAL DISTR PARTIAL INTERMEDIX              888-7359559   FL, , No Description,Cash,,,,,,-153.49,
 10/01/2015, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.53,
 12/31/2014, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,390,
 12/31/2013, DIVIDEND RECEIVED, AGNC, AMERICAN CAP AGY CORP COM,Cash,,,,,,390,
 





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 01/02/2016, 9:19 AM
