


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 09/29/2017, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.76,
 09/29/2017, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.74,
 09/29/2017, INTEREST EARNED, QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,0.03,
 09/29/2017, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.33,
 09/28/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 09/14/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 09/08/2017, DIVIDEND RECEIVED, AGNC, AGNC INVT CORP COM,Cash,,,,,,27,
 08/31/2017, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.78,
 08/31/2017, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.76,
 08/31/2017, INTEREST EARNED, QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,0.05,
 08/31/2017, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.32,
 08/31/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 08/28/2017, NORMAL DISTR PARTIAL WAKE PHYSICIAN PRACTIC  9193508359    NC, , No Description,Cash,,,,,,-101.88,
 08/28/2017, NORMAL DISTR PARTIAL WAKE PHYSICIAN PRACTIC  9193508359    NC, , No Description,Cash,,,,,,-140.64,
 08/17/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 08/10/2017, NORMAL DISTR PARTIAL WAKE PHYSICIAN PRACTIC  9193508359    NC, , No Description,Cash,,,,,,-186.51,
 08/07/2017, DIVIDEND RECEIVED, AGNC, AGNC INVT CORP COM,Cash,,,,,,27,
 08/02/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 07/31/2017, DIVIDEND RECEIVED, NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,150,
 07/31/2017, INTEREST EARNED, QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.78,
 07/31/2017, INTEREST EARNED, QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.76,
 07/31/2017, INTEREST EARNED, QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,0.07,
 07/31/2017, INTEREST EARNED, QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.31,
 07/20/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,
 07/18/2017, NORMAL DISTR PARTIAL WEST CARY DENTAL        CARY          NC, , No Description,Cash,,,,,,-55.2,
 07/13/2017, NORMAL DISTR PARTIAL WAKE PHYSICIAN PRACTIC  9193508359    NC, , No Description,Cash,,,,,,-999.17,
 07/07/2017, DIVIDEND RECEIVED, AGNC, AGNC INVT CORP COM,Cash,,,,,,27,
 07/06/2017, PARTIC CONTR CURRENT PARTICIPANT CUR YR, , No Description,Cash,,,,,,161.54,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 02/12/2018, 7:19 PM
