


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 06/30/2016, REINVESTMENT, 315994103, CASH,Cash,0.22,1,,,,-0.22,
 06/30/2016, INTEREST EARNED, 315994103, CASH,Cash,,,,,,0.22,
 06/20/2016, ASSIGNED as of 06/17/2016, -GDX160617C22.5, CALL (GDX) VANECK VECTORS ETF JUN 17 16 $22.5 (100 SHS),Margin,5,,,,,,
 06/20/2016, YOU SOLD             ASSIGNED CALLS      AS OF 06-17-16, GDX, VANECK VECTORS ETF TR GOLD MINERS ETF,Margin,-500,22.5, 7.95,0.25,,11241.8, 06/22/2016
 05/31/2016, REINVESTMENT, 315994103, CASH,Cash,0.2,1,,,,-0.2, 
 05/31/2016, INTEREST EARNED, 315994103, CASH,Cash,,,,,,0.2, 
 05/27/2016, DIVIDEND RECEIVED, C, CITIGROUP INC COM NEW,Margin,,,,,,5, 
 05/02/2016, NAME CHANGED         N/C FROM   57060U100#REOR M0050972020001, GDX, VANECK VECTORS ETF TR GOLD MINERS ETF,Margin,500,,,,,, 
 05/02/2016, NAME CHANGED         N/C TO     92189F106#REOR M0050972020000, 57060U100, MARKET VECTORS ETF TR GOLD MINERS ETF FD,Margin,-500,,,,,, 
 04/29/2016, REINVESTMENT, 315994103, CASH,Cash,0.25,1,,,,-0.25, 
 04/29/2016, INTEREST EARNED, 315994103, CASH,Cash,,,,,,0.25, 
 04/19/2016, DIVIDEND RECEIVED, WFM, WHOLE FOODS MKT INC,Margin,,,,,,13.5, 
 04/15/2016, TRANSFERRED TO       VS 301-668648-1     PRIOR CONTRIBUTION,  , No Description,Cash,,,,,,-6500, 
 04/15/2016, TRANSFERRED TO       VS 301-668710-1     PRIOR CONTRIBUTION,  , No Description,Cash,,,,,,-6500, 





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 01/02/2017, 9:31 AM
