


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/31/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.04,
 03/31/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 03/31/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 03/30/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 03/28/2016, NORMAL DISTR PARTIAL CARY ORTHO & SPORTS ME 919-4674992 NC (Cash), , No Description,Cash,,,,,,-135.52,
 03/24/2016, NORMAL DISTR PARTIAL CARY GASTROENTEROLOGY CARY NC (Cash), , No Description,Cash,,,,,,-126.1,
 03/18/2016, NORMAL DISTR PARTIAL DUKE MEDICINE PAYMENT DURHAM NC (Cash), , No Description,Cash,,,,,,-305.87,
 03/16/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 03/08/2016, DIVIDEND RECEIVED 02503X105 (Cash), , AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 03/02/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 02/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.04,
 02/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 02/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 02/29/2016, NORMAL DISTR PARTIAL CARY ORTHO & SPORTS ME 999-9999999 NC (Cash), , No Description,Cash,,,,,,-189.98,
 02/18/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 02/09/2016, NORMAL DISTR PARTIAL CARY ORTHO & SPORTS ME 999-9999999 NC (Cash), , No Description,Cash,,,,,,-10.6,
 02/08/2016, DIVIDEND RECEIVED 02503X105 (Cash), , AMERICAN CAP AGY CORP COM,Cash,,,,,,30,
 02/04/2016, NORMAL DISTR PARTIAL WEST CARY DENTAL CARY NC (Cash), , No Description,Cash,,,,,,-15,
 02/04/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 01/29/2016, DIVIDEND RECEIVED ANNALY CAPITAL MANAGEMENT INC COM (NLY) (Cash), NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,150,
 01/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.03,
 01/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.04,
 01/29/2016, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,0.02,
 01/25/2016, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 01/25/2016, CO CONTR CURRENT YR EMPLOYER CUR YR (Cash), , No Description,Cash,,,,,,1000,
 01/08/2016, DIVIDEND RECEIVED 02503X105 (Cash), , AMERICAN CAP AGY CORP COM,Cash,,,,,,30,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 01/02/2020, 8:52 PM
