


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/28/2013, REDEMPTION FROM CORE ACCOUNT, 315994103, CASH,Cash,-4155.95,1,,,,4155.95,
 03/28/2013, REINVESTMENT, 315994103, CASH,Cash,0.39,1,,,,-0.39,
 03/28/2013, INTEREST EARNED, 315994103, CASH,Cash,,,,,,0.39,
 03/28/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Margin,,,,,,4155.95,
 03/28/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Cash,,,,,,-4155.95,
 03/25/2013, YOU BOUGHT, NEM, NEWMONT MNG CORP HLDG CO,Margin,100,41.48, 7.95,,,-4155.95, 03/28/2013
 03/18/2013, EXPIRED              CALL (OVTI)         OMNIVISION as of 03/15/2013, -OVTI130316C19, CALL (OVTI) OMNIVISION MAR 16 13 $19 (100 SHS),Margin,2,,,,,, 
 03/15/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Margin,,,,,,-46, 
 03/15/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Cash,,,,,,46, 
 03/14/2013, PURCHASE INTO CORE ACCOUNT, 315994103, CASH,Cash,46,1,,,,-46, 
 03/14/2013, DIVIDEND RECEIVED, MSFT, MICROSOFT CORP,Margin,,,,,,46, 
 03/11/2013, REDEMPTION FROM CORE ACCOUNT, 315994103, CASH,Cash,-9692.02,1,,,,9692.02, 
 03/11/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Margin,,,,,,-307.98, 
 03/11/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Cash,,,,,,307.98, 
 03/11/2013, TRANSFERRED TO       VS 301-668648-1     PRIOR CONTRIBUTION,  , No Description,Cash,,,,,,-5000, 
 03/11/2013, TRANSFERRED TO       VS 301-668710-1     PRIOR CONTRIBUTION,  , No Description,Cash,,,,,,-5000, 
 03/08/2013, YOU SOLD             OPENING TRANSACTION, -MSFT130622C29, CALL (MSFT) MICROSOFT CORP JUN 22 13 $29 (100 SHS),Margin,-2,0.57, 7.95,0.08,,105.97, 03/11/2013
 03/08/2013, YOU SOLD             OPENING TRANSACTION, -HAIN130518C60, CALL (HAIN) HAIN CELESTIAL GROUP MAY 18 13 $60 (100 SHS),Margin,-1,2.1, 7.95,0.04,,202.01, 03/11/2013
 03/05/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Margin,,,,,,-22, 
 03/05/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Cash,,,,,,22, 
 03/04/2013, PURCHASE INTO CORE ACCOUNT, 315994103, CASH,Cash,22,1,,,,-22, 
 03/04/2013, DIVIDEND RECEIVED, BRCM, BROADCOM CORP CL A,Margin,,,,,,22, 
 02/28/2013, REINVESTMENT, 315994103, CASH,Cash,0.46,1,,,,-0.46, 
 02/28/2013, INTEREST EARNED, 315994103, CASH,Cash,,,,,,0.46, 
 02/25/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Margin,,,,,,-0.02, 
 02/25/2013, JOURNALED            JNL VS A/C TYPES, , No Description,Cash,,,,,,0.02, 
 02/22/2013, PURCHASE INTO CORE ACCOUNT, 315994103, CASH,Cash,0.02,1,,,,-0.02, 
