


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 06/30/2021, DIVIDEND RECEIVED HERZFELD CARIBBEAN BASIN FD IN COM (CUBA) (Cash), CUBA, HERZFELD CARIBBEAN BASIN FD IN COM,Cash,,,,,,155.25,
 06/30/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT CITIBANK HSA NO (QPCIQ) (Cash), QPCIQ, FDIC INSURED DEPOSIT AT CITIBANK HSA NO,Cash,,,,,,0.01,
 06/30/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.06,
 06/30/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,0.01,
 06/30/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT UNION BANK HSA (QPIJQ) (Cash), QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,0.02,
 06/30/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT TRUIST BANK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT TRUIST BANK HSA,Cash,,,,,,0.04,
 06/30/2021, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,276.93,
 06/16/2021, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,276.92,
 06/09/2021, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,120,
 06/03/2021, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,276.93,
 05/28/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT CITIBANK HSA NO (QPCIQ) (Cash), QPCIQ, FDIC INSURED DEPOSIT AT CITIBANK HSA NO,Cash,,,,,,0.01,
 05/28/2021, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,0.06,
