


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/31/2022, REINVESTMENT FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,0.76,1,,,,-0.76,
 03/31/2022, DIVIDEND RECEIVED FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,,,,,,0.76,
 03/31/2022, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,0.46,1,,,,-0.46,
 03/31/2022, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,0.46,
 03/24/2022, DIVIDEND RECEIVED NVIDIA CORPORATION COM (NVDA) (Cash), NVDA, NVIDIA CORPORATION COM,Cash,,,,,,4,
 03/24/2022, YOU SOLD OPENING TRANSACTION CALL (UBER) UBER TECHNOLOGIES APR 14 22 $40 (100 SHS) (Cash), -UBER220414C40, CALL (UBER) UBER TECHNOLOGIES APR 14 22 $40 (100 SHS),Cash,-10,0.29,6.5,0.30,,283.2,03/25/2022
 03/21/2022, ASSIGNED as of 03/18/2022 PUT (AI) C3 AI INC CL A MAR 18 22 $30 (100 SHS) (Cash), -AI220318P30, PUT (AI) C3 AI INC CL A MAR 18 22 $30 (100 SHS),Cash,5,,,,,,
 03/21/2022, EXPIRED PUT (QS) QUANTUMSCAPE CORP MAR 18 22 $15 as of 03/18/2022 PUT (QS) QUANTUMSCAPE CORP MAR 18 22 $15 (100 SHS) (Cash), -QS220318P15, PUT (QS) QUANTUMSCAPE CORP MAR 18 22 $15 (100 SHS),Cash,3,,,,,,
 03/21/2022, YOU BOUGHT ASSIGNED PUTS AS OF 03-18-22 C3 AI INC CL A (AI) (Cash), AI, C3 AI INC CL A,Cash,500,30,,,,-15000,03/22/2022
 03/15/2022, YOU BOUGHT CLOSING TRANSACTION CALL (AAPL) APPLE INC MAR 18 22 $162.5 (100 SHS) (Cash), -AAPL220318C162.5, CALL (AAPL) APPLE INC MAR 18 22 $162.5 (100 SHS),Cash,3,0.12,,0.09,,-36.09,03/16/2022
 03/15/2022, YOU SOLD OPENING TRANSACTION CALL (AAPL) APPLE INC APR 14 22 $165 (100 SHS) (Cash), -AAPL220414C165, CALL (AAPL) APPLE INC APR 14 22 $165 (100 SHS),Cash,-3,1.72,1.95,0.10,,513.95,03/16/2022
 03/11/2022, YOU BOUGHT TESLA INC COM (TSLA) (Cash), TSLA, TESLA INC COM,Cash,25,800,,,,-20000,03/15/2022
 03/08/2022, YOU SOLD OPENING TRANSACTION CALL (AAPL) APPLE INC MAR 18 22 $162.5 (100 SHS) (Cash), -AAPL220318C162.5, CALL (AAPL) APPLE INC MAR 18 22 $162.5 (100 SHS),Cash,-3,2.23,1.95,0.10,,666.95,03/09/2022
 03/08/2022, YOU BOUGHT CLOSING TRANSACTION CALL (AAPL) APPLE INC MAR 18 22 $170 (100 SHS) (Cash), -AAPL220318C170, CALL (AAPL) APPLE INC MAR 18 22 $170 (100 SHS),Cash,3,0.48,,0.09,,-144.09,03/09/2022
 02/28/2022, REINVESTMENT FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,0.26,1,,,,-0.26,
 02/28/2022, DIVIDEND RECEIVED FIMM MMKT PORT INST CL (FNSXX) (Cash), FNSXX, FIMM MMKT PORT INST CL,Cash,,,,,,0.26,
 02/28/2022, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,0.3,1,,,,-0.3,
 02/28/2022, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,0.3,
