


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 06/30/2021, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,0.1,1,,,,-0.1,
 06/30/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,0.1,
 06/30/2021, YOU SOLD CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,-1000,13.3,,0.07,,13299.93,07/02/2021
 06/11/2021, YOU SOLD CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,-1000,15.2,,0.08,,15199.92,06/15/2021
 06/09/2021, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,60,
 05/28/2021, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,0.04,1,,,,-0.04,
 05/28/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,0.04,
 05/13/2021, DIVIDEND RECEIVED APPLE INC (AAPL) (Cash), AAPL, APPLE INC,Cash,,,,,,440,
 05/11/2021, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,60,
 04/30/2021, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,0.1,1,,,,-0.1,
 04/30/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,0.1,
 04/30/2021, DIVIDEND RECEIVED ANNALY CAPITAL MANAGEMENT INC COM (NLY) (Cash), NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,440,
 04/20/2021, YOU BOUGHT ARK ETF TR GENOMIC REV ETF (ARKG) (Cash), ARKG, ARK ETF TR GENOMIC REV ETF,Cash,100,85.45,,,,-8545,04/22/2021
 04/12/2021, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,60,
 04/09/2021, YOU BOUGHT CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,1000,8.25,,,,-8250,04/13/2021





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

"Date downloaded" 07/06/2021, 8:11 AM
