


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/31/2020, DIVIDEND RECEIVED INDIA FD INC COM (IFN) (Margin), IFN, INDIA FD INC COM,Margin,,,,,,171,
 03/31/2020, REINVESTMENT CASH (315994103) (Cash), 315994103, CASH,Cash,28.23,1,,,,-28.23,
 03/31/2020, INTEREST EARNED CASH (315994103) (Cash), 315994103, CASH,Cash,,,,,,28.23,
 03/30/2020, YOU BOUGHT PROSHARES TR ULTRASHRT S&P500 (SDS) (Margin), SDS, PROSHARES TR ULTRASHRT S&P500,Margin,300,29.79,,,,-8936.85,04/01/2020
 03/26/2020, Electronic Funds Transfer Received (Cash), , No Description,Cash,,,,,,120000,
 03/16/2020, YOU SOLD PROSHARES TR II ULTRA VIX SHORT (UVXY) (Margin), UVXY, PROSHARES TR II ULTRA VIX SHORT,Margin,-200,79,,0.35,,15799.65,03/18/2020
 03/16/2020, YOU BOUGHT DIREXION SHS ETF TR DLY GOLD INDX 2X (NUGT) (Margin), NUGT, DIREXION SHS ETF TR DLY GOLD INDX 2X,Margin,100,9.5,,,,-2850,03/18/2020
 03/09/2020, YOU BOUGHT INTERNATIONAL BUS MACH CORP COM USD0.20 (IBM) (Margin), IBM, INTERNATIONAL BUS MACH CORP COM USD0.20,Margin,100,119,,,,-11900,03/11/2020
 03/09/2020, YOU BOUGHT AT&T INC COM USD1 (T) (Margin), T, AT&T INC COM USD1,Margin,500,35,,,,-17500,03/11/2020
 03/06/2020, YOU SOLD PROSHARES TR II ULTRA VIX SHORT (UVXY) (Margin), UVXY, PROSHARES TR II ULTRA VIX SHORT,Margin,-200,37,,0.17,,7399.83,03/10/2020
 02/28/2020, REINVESTMENT CASH (315994103) (Cash), 315994103, CASH,Cash,69.34,1,,,,-69.34,
 02/28/2020, INTEREST EARNED CASH (315994103) (Cash), 315994103, CASH,Cash,,,,,,69.34,
 02/28/2020, YOU BOUGHT INTERNATIONAL BUS MACH CORP COM USD0.20 (IBM) (Margin), IBM, INTERNATIONAL BUS MACH CORP COM USD0.20,Margin,100,127,,,,-12700,03/03/2020
 02/26/2020, YOU SOLD OPENING TRANSACTION CALL (T) AT&T INC COM USD1 JUN 19 20 $39 (100 SHS) (Margin), -T200619C39, CALL (T) AT&T INC COM USD1 JUN 19 20 $39 (100 SHS),Margin,-5,0.85,2.93,0.20,,421.87,02/27/2020
 02/03/2020, DIVIDEND RECEIVED AT&T INC COM USD1 (T) (Margin), T, AT&T INC COM USD1,Margin,,,,,,260,
 01/31/2020, REINVESTMENT CASH (315994103) (Cash), 315994103, CASH,Cash,75.85,1,,,,-75.85,
 01/31/2020, INTEREST EARNED CASH (315994103) (Cash), 315994103, CASH,Cash,,,,,,75.85,
 01/17/2020, YOU BOUGHT DIREXION SHS ETF TR DLY GOLD INDX 2X (NUGT) (Margin), NUGT, DIREXION SHS ETF TR DLY GOLD INDX 2X,Margin,100,32.21,,,,-3220.54,01/22/2020
 01/10/2020, DIVIDEND RECEIVED INDIA FD INC COM (IFN) (Margin), IFN, INDIA FD INC COM,Margin,,,,,,171,
 01/03/2020, YOU BOUGHT PROSHARES TR II ULTRA VIX SHORT (UVXY) (Margin), UVXY, PROSHARES TR II ULTRA VIX SHORT,Margin,200,12.95,,,,-2590,01/07/2020
 01/02/2020, DIVIDEND RECEIVED PROSHARES TR ULTRASHRT S&P500 (SDS) (Margin), SDS, PROSHARES TR ULTRASHRT S&P500,Margin,,,,,,9.43,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 04/18/2020, 9:35 AM
