


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 09/08/2022, YOU BOUGHT CLOSING TRANSACTION CALL (PLTR) PALANTIR SEP 16 22 $11 (100 SHS) (Cash), -PLTR220916C11, CALL (PLTR) PALANTIR SEP 16 22 $11 (100 SHS),Cash,15,0.01,,0.44,,-15.44,09/09/2022
 09/07/2022, YOU SOLD OPENING TRANSACTION CALL (XBI) SPDR SER TR S&P OCT 07 22 $95 (100 SHS) (Cash), -XBI221007C95, CALL (XBI) SPDR SER TR S&P OCT 07 22 $95 (100 SHS),Cash,-6,0.73,3.9,0.19,,433.91,09/08/2022
 09/07/2022, YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION OCT 07 22 $160 (100 SHS) (Cash), -NVDA221007C160, CALL (NVDA) NVIDIA CORPORATION OCT 07 22 $160 (100 SHS),Cash,-4,1.55,2.6,0.14,,617.26,09/08/2022
 09/07/2022, YOU SOLD OPENING TRANSACTION CALL (JETS) ETF SER SOLUTIONS US OCT 07 22 $18.5 (100 SHS) (Cash), -JETS221007C18.5, CALL (JETS) ETF SER SOLUTIONS US OCT 07 22 $18.5 (100 SHS),Cash,-10,0.35,6.5,0.30,,343.2,09/08/2022
 09/07/2022, YOU SOLD OPENING TRANSACTION CALL (OKTA) OKTA INC CL A OCT 21 22 $80 (100 SHS) (Cash), -OKTA221021C80, CALL (OKTA) OKTA INC CL A OCT 21 22 $80 (100 SHS),Cash,-2,0.87,1.3,0.07,,172.63,09/08/2022
 09/06/2022, EXPIRED CALL (XBI) SPDR SER TR S&P SEP 02 22 $95 as of 09/02/2022 CALL (XBI) SPDR SER TR S&P SEP 02 22 $95 (100 SHS) (Cash), -XBI220902C95, CALL (XBI) SPDR SER TR S&P SEP 02 22 $95 (100 SHS),Cash,6,,,,,,
 09/06/2022, ASSIGNED as of 09/02/2022 PUT (NVDA) NVIDIA CORPORATION SEP 02 22 $165 (100 SHS) (Cash), -NVDA220902P165, PUT (NVDA) NVIDIA CORPORATION SEP 02 22 $165 (100 SHS),Cash,4,,,,,,
 09/06/2022, YOU BOUGHT ASSIGNED PUTS AS OF 09-02-22 NVIDIA CORPORATION COM (NVDA) (Cash), NVDA, NVIDIA CORPORATION COM,Cash,400,165,,,,-66000,09/07/2022
 09/06/2022, YOU BOUGHT CLOSING TRANSACTION CALL (OKTA) OKTA INC CL A SEP 16 22 $105 (100 SHS) (Cash), -OKTA220916C105, CALL (OKTA) OKTA INC CL A SEP 16 22 $105 (100 SHS),Cash,2,0.03,,0.06,,-6.06,09/07/2022
 09/06/2022, YOU BOUGHT CLOSING TRANSACTION PUT (AAPL) APPLE INC OCT 21 22 $155 (100 SHS) (Margin), -AAPL221021P155, PUT (AAPL) APPLE INC OCT 21 22 $155 (100 SHS),Margin,3,6.47,1.95,0.09,,-1943.04,09/07/2022
 09/06/2022, YOU SOLD CLOSING TRANSACTION PUT (AAPL) APPLE INC OCT 21 22 $175 (100 SHS) (Margin), -AAPL221021P175, PUT (AAPL) APPLE INC OCT 21 22 $175 (100 SHS),Margin,-3,19.92,1.95,0.23,,5973.82,09/07/2022
 09/06/2022, YOU BOUGHT CLOSING TRANSACTION CALL (AAPL) APPLE INC OCT 21 22 $170 (100 SHS) (Cash), -AAPL221021C170, CALL (AAPL) APPLE INC OCT 21 22 $170 (100 SHS),Cash,10,1.8,6.5,0.29,,-1806.79,09/07/2022
 09/02/2022, YOU SOLD OPENING TRANSACTION PUT (MSFT) MICROSOFT CORP SEP 30 22 $245 (100 SHS) (Cash), -MSFT220930P245, PUT (MSFT) MICROSOFT CORP SEP 30 22 $245 (100 SHS),Cash,-2,4.55,1.3,0.09,,908.61,09/06/2022
 08/31/2022, REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,1666.05,1,,,,-1666.05,
 08/31/2022, DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash), FDRXX, FIDELITY GOVERNMENT CASH RESERVES,Cash,,,,,,1666.05,
