


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 06/30/2022, YOU SOLD OPENING TRANSACTION CALL (KWEB) KRANESHARES TR CSI AUG 19 22 $40 (100 SHS) (Margin), -KWEB220819C40, CALL (KWEB) KRANESHARES TR CSI AUG 19 22 $40 (100 SHS),Margin,-4,0.68,2.6,0.13,,269.27,07/01/2022
 06/29/2022, YOU SOLD OPENING TRANSACTION CALL (TSLA) TESLA INC COM JUL 22 22 $825 (100 SHS) (Cash), -TSLA220722C825, CALL (TSLA) TESLA INC COM JUL 22 22 $825 (100 SHS),Cash,-2,7.69,1.3,0.10,,1536.6,06/30/2022
 06/29/2022, YOU BOUGHT CLOSING TRANSACTION CALL (TSLA) TESLA INC COM JUL 01 22 $880 (100 SHS) (Cash), -TSLA220701C880, CALL (TSLA) TESLA INC COM JUL 01 22 $880 (100 SHS),Cash,2,0.01,,0.06,,-2.06,06/30/2022
 06/28/2022, YOU SOLD OPENING TRANSACTION PUT (UBER) UBER TECHNOLOGIES AUG 19 22 $22.5 (100 SHS) (Cash), -UBER220819P22.5, PUT (UBER) UBER TECHNOLOGIES AUG 19 22 $22.5 (100 SHS),Cash,-10,2.31,6.5,0.35,,2303.15,06/29/2022
 06/28/2022, YOU BOUGHT CLOSING TRANSACTION PUT (UBER) UBER TECHNOLOGIES JUL 15 22 $25 (100 SHS) (Cash), -UBER220715P25, PUT (UBER) UBER TECHNOLOGIES JUL 15 22 $25 (100 SHS),Cash,10,2.87,6.5,0.29,,-2876.79,06/29/2022





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

"Date downloaded" 08/24/2022, 5:01 PM
