


Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 12/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,4.59,
 12/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,5.15,
 12/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT UNION BANK HSA (QPIJQ) (Cash), QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,2.55,
 12/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,2.03,
 12/19/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 12/10/2019, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,80,
 12/04/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.53,
 11/29/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,4.44,
 11/29/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,4.99,
 11/29/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT UNION BANK HSA (QPIJQ) (Cash), QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,2.38,
 11/29/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,1.97,
 11/21/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 11/18/2019, NORMAL DISTR PARTIAL WEST CARY DENTAL CARY NC (Cash), , No Description,Cash,,,,,,-556.2,
 11/12/2019, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,80,
 11/07/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.53,
 10/31/2019, DIVIDEND RECEIVED ANNALY CAPITAL MANAGEMENT INC COM (NLY) (Cash), NLY, ANNALY CAPITAL MANAGEMENT INC COM,Cash,,,,,,125,
 10/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT WELLS FARGO HSA (QPISQ) (Cash), QPISQ, FDIC INSURED DEPOSIT AT WELLS FARGO HSA,Cash,,,,,,5.26,
 10/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT FIFTH THIRD HSA (QPILQ) (Cash), QPILQ, FDIC INSURED DEPOSIT AT FIFTH THIRD HSA,Cash,,,,,,5.91,
 10/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT UNION BANK HSA (QPIJQ) (Cash), QPIJQ, FDIC INSURED DEPOSIT AT UNION BANK HSA ,Cash,,,,,,2.55,
 10/31/2019, INTEREST EARNED FDIC INSURED DEPOSIT AT SUNTRUST BK HSA (QPIHQ) (Cash), QPIHQ, FDIC INSURED DEPOSIT AT SUNTRUST BK HSA,Cash,,,,,,2.33,
 10/24/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.54,
 10/10/2019, PARTIC CONTR CURRENT PARTICIPANT CUR YR (Cash), , No Description,Cash,,,,,,161.53,
 10/09/2019, DIVIDEND RECEIVED AGNC INVT CORP COM (AGNC) (Cash), AGNC, AGNC INVT CORP COM,Cash,,,,,,80,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC, 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC. Both are Fidelity Investment companies and members SIPC, NYSE."

"Date downloaded" 01/02/2020, 8:20 PM
