


Brokerage

Run Date,Action,Symbol,Security Description,Security Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Settlement Date
 03/31/2021, DIVIDEND RECEIVED ISHARES TR ISHARES BIOTECH (IBB) (Cash), IBB, ISHARES TR ISHARES BIOTECH,Cash,,,,,,2.23,
 03/31/2021, DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR WILDERHIL (PBW) (Cash), PBW, INVESCO EXCHANGE TRADED FD TR WILDERHIL,Cash,,,,,,0.57,
 03/31/2021, REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,0.06,1,,,,-0.06,
 03/31/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,,,,,,0.06,
 03/29/2021, YOU BOUGHT VIRGIN GALACTIC HOLDINGS INC COM (SPCE) (Cash), SPCE, VIRGIN GALACTIC HOLDINGS INC COM,Cash,10,28.82,,,,-288.16,03/31/2021
 03/29/2021, YOU BOUGHT INVESCO EXCH TRADED FD TR II SOLAR ETF (TAN) (Cash), TAN, INVESCO EXCH TRADED FD TR II SOLAR ETF,Cash,10,83.46,,,,-834.55,03/31/2021
 03/29/2021, YOU BOUGHT GLOBAL X FDS RENEWABLE ENERGY (RNRG) (Cash), RNRG, GLOBAL X FDS RENEWABLE ENERGY,Cash,20,15.3,,,,-306,03/31/2021
 03/29/2021, YOU BOUGHT CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,30,7.34,,,,-220.05,03/31/2021
 03/29/2021, YOU BOUGHT SOCIAL CAP HEDOSOPHIA HLDGS CORP V COM (G8252P105) (Cash), G8252P105, SOCIAL CAP HEDOSOPHIA HLDGS CORP V COM ,Cash,30,16.42,,,,-492.6,03/31/2021
 03/29/2021, YOU BOUGHT SOCIAL CAP HEDOSOPHIA HLDGS CORP IV COM (IPOD) (Cash), IPOD, SOCIAL CAP HEDOSOPHIA HLDGS CORP IV COM,Cash,30,10.89,,,,-326.65,03/31/2021
 03/26/2021, DIVIDEND RECEIVED BK OF AMERICA CORP COM (BAC) (Cash), BAC, BK OF AMERICA CORP COM,Cash,,,,,,0.9,
 03/25/2021, DIVIDEND RECEIVED SELECT SECTOR SPDR TRUST TECHNOLOGY SEL (XLK) (Cash), XLK, SELECT SECTOR SPDR TRUST TECHNOLOGY SEL,Cash,,,,,,1.37,
 03/25/2021, DIVIDEND RECEIVED SPDR SER TR S&P BIOTECH (XBI) (Cash), XBI, SPDR SER TR S&P BIOTECH,Cash,,,,,,0.4,
 03/11/2021, DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash), MSFT, MICROSOFT CORP,Cash,,,,,,1.68,
 03/02/2021, DIVIDEND RECEIVED AMERICAN WATER WORKS COMPANY INC COM US (AWK) (Cash), AWK, AMERICAN WATER WORKS COMPANY INC COM US,Cash,,,,,,2.75,
 02/26/2021, REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,0.06,1,,,,-0.06,
 02/26/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,,,,,,0.06,
 02/19/2021, YOU BOUGHT ORGANOVO HLDGS INC COM NEW (ONVO) (Cash), ONVO, ORGANOVO HLDGS INC COM NEW,Cash,20,14.96,,,,-299.1,02/23/2021
 02/19/2021, YOU BOUGHT NANO DIMENSION LTD SPON ADS EA REPR 1 O (NNDM) (Cash), NNDM, NANO DIMENSION LTD SPON ADS EA REPR 1 O,Cash,20,13.91,,,,-278.2,02/23/2021
 02/17/2021, YOU BOUGHT GLOBAL X FDS CANNABIS ETF (POTX) (Cash), POTX, GLOBAL X FDS CANNABIS ETF,Cash,20,19.65,,,,-392.9,02/19/2021
 02/11/2021, DIVIDEND RECEIVED APPLE INC (AAPL) (Cash), AAPL, APPLE INC,Cash,,,,,,2.05,
 02/08/2021, YOU SOLD WORKHORSE GROUP INC COM NEW (WKHS) (Cash), WKHS, WORKHORSE GROUP INC COM NEW,Cash,-10,39.07,,0.01,,390.69,02/10/2021
 02/01/2021, DIVIDEND RECEIVED as of 01/31/2021 JPMORGAN CHASE & CO (JPM) (Cash), JPM, JPMORGAN CHASE & CO,Cash,,,,,,3.6,
 01/29/2021, REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,0.03,1,,,,-0.03,
 01/29/2021, DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash), SPAXX, FIDELITY GOVERNMENT MONEY MARKET,Cash,,,,,,0.03,
 01/26/2021, YOU BOUGHT UBER TECHNOLOGIES INC COM (UBER) (Cash), UBER, UBER TECHNOLOGIES INC COM,Cash,8,53.6,,,,-428.8,01/28/2021
 01/26/2021, YOU BOUGHT UBER TECHNOLOGIES INC COM (UBER) (Cash), UBER, UBER TECHNOLOGIES INC COM,Cash,2,53.62,,,,-107.24,01/28/2021
 01/25/2021, YOU SOLD SKYWORKS SOLUTIONS INC (SWKS) (Cash), SWKS, SKYWORKS SOLUTIONS INC,Cash,-6,167.79,,0.03,,1006.68,01/27/2021
 01/25/2021, YOU SOLD SPDR SER TR S&P BIOTECH (XBI) (Cash), XBI, SPDR SER TR S&P BIOTECH,Cash,-10,154.96,,0.04,,1549.56,01/27/2021
 01/25/2021, YOU SOLD ISHARES TR ISHARES BIOTECH (IBB) (Cash), IBB, ISHARES TR ISHARES BIOTECH,Cash,-10,166.67,,0.04,,1666.66,01/27/2021
 01/25/2021, YOU SOLD CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,-20,14.21,,0.01,,284.19,01/27/2021
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS AGING POPULATION (AGNG) (Cash), AGNG, GLOBAL X FDS AGING POPULATION,Cash,,,,,,0.27,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS GLOBAL X CONSCIOUS COS ETF (KRMA) (Cash), KRMA, GLOBAL X FDS GLOBAL X CONSCIOUS COS ETF,Cash,,,,,,1.6,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS RENEWABLE ENERGY (RNRG) (Cash), RNRG, GLOBAL X FDS RENEWABLE ENERGY,Cash,,,,,,0.75,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS ARTIFICIAL ETF (AIQ) (Cash), AIQ, GLOBAL X FDS ARTIFICIAL ETF,Cash,,,,,,0.55,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS VDEO GAM ESPRT (HERO) (Cash), HERO, GLOBAL X FDS VDEO GAM ESPRT,Cash,,,,,,0.81,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS CYBRSCURTY ETF (BUG) (Cash), BUG, GLOBAL X FDS CYBRSCURTY ETF,Cash,,,,,,0.13,
 01/08/2021, DIVIDEND RECEIVED GLOBAL X FDS DATA CTR REITS (VPN) (Cash), VPN, GLOBAL X FDS DATA CTR REITS,Cash,,,,,,0.28,
 01/08/2021, LONG-TERM CAP GAIN GLOBAL X FDS RENEWABLE ENERGY (RNRG) (Cash), RNRG, GLOBAL X FDS RENEWABLE ENERGY,Cash,,,,,,0.28,
 01/08/2021, SHORT-TERM CAP GAIN GLOBAL X FDS VDEO GAM ESPRT (HERO) (Cash), HERO, GLOBAL X FDS VDEO GAM ESPRT,Cash,,,,,,0.01,
 01/08/2021, SHORT-TERM CAP GAIN GLOBAL X FDS CYBRSCURTY ETF (BUG) (Cash), BUG, GLOBAL X FDS CYBRSCURTY ETF,Cash,,,,,,0.15,
 01/08/2021, MERGER MER FROM G8251K107#REOR M0051301460001 CLOVER HEALTH INVESTMENTS CORP COM CL A (CLOV) (Cash), CLOV, CLOVER HEALTH INVESTMENTS CORP COM CL A,Cash,20,,,,,,
 01/08/2021, MERGER MER PAYOUT #REOR M0051301460000 SOCIAL CAPITAL HEDOSOPHIA HLDGS III COM (G8251K107) (Cash), G8251K107, SOCIAL CAPITAL HEDOSOPHIA HLDGS III COM,Cash,-20,,,,,,
 01/06/2021, DIVIDEND RECEIVED ISHARES TR GL CLEAN ENE ETF (ICLN) (Cash), ICLN, ISHARES TR GL CLEAN ENE ETF,Cash,,,,,,0.14,
 01/04/2021, DIVIDEND RECEIVED CAMBRIA ETF TRUST CANNABIS ETF (TOKE) (Cash), TOKE, CAMBRIA ETF TRUST CANNABIS ETF,Cash,,,,,,0.88,





"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

